Generation gvNormUnres1 sd var SDSt zMean AdditGenicVar1 SDGenic SDGenicSt zMeanGenic SDGenicStNeg Genic_Genetic_VAR Genic_Genetic_SD Genic_Genetic_SDSt zMeanGenic_Genetic scenario Rep Strategy
50 9.26336016568684 1.37885612065442 1.90124420146616 0.936582223922007 2.86628454138216 2.2147738069 1.48821161361548 0.968293829133956 2.74558451487073 0.0317061708660438 2.03217174791458 1.42554261525729 0.968293829133956 2.86628454138216 Gen1_11 1 SU55
51 9.68470137263124 1.36506060534698 1.86339045627027 0.927211678138986 3.15247878508807 2.1975183498 1.48240289725837 0.964514430994386 3.01972704064565 0.0354855690056138 2.01633895618356 1.41997850553576 0.964514430994386 3.15247878508807 Gen1_11 1 SU55
52 10.0696026676985 1.30391992808326 1.70020717885266 0.885682130112919 3.41392137182692 2.1789449915 1.47612499182827 0.960429758470507 3.27016020850266 0.0395702415294928 1.99929692061154 1.41396496442152 0.960429758470507 3.41392137182692 Gen1_11 1 SU55
53 10.3733080306924 1.30637773865061 1.70662279604187 0.887351587609361 3.62021196301264 2.1661044913 1.47176917052233 0.957595675701123 3.46776384643385 0.0424043242988765 1.9875150846271 1.40979256794292 0.957595675701123 3.62021196301264 Gen1_11 1 SU55
54 10.7374255032702 1.29674705971579 1.68155293688154 0.880809989425522 3.86753722569043 2.1513533043 1.46674923020263 0.954329488829766 3.70467417460979 0.0456705111702342 1.97398009275741 1.40498401868399 0.954329488829766 3.86753722569043 Gen1_11 1 SU55
55 11.1642214168749 1.31082093144791 1.71825151432197 0.890369607639935 4.15743655596648 2.131730694 1.46004475753314 0.949967273500931 3.98236576474532 0.0500327264990693 1.95597531315068 1.39856187319356 0.949967273500931 4.15743655596648 Gen1_11 1 SU55
56 11.4636522847666 1.29377116390554 1.67384382455349 0.87878862470561 4.36082371432194 2.1136286257 1.45383239257488 0.945925244398097 4.17718823419738 0.0540747556019033 1.93936571100373 1.39261111262396 0.945925244398097 4.36082371432194 Gen1_11 1 SU55
57 11.8388628379115 1.30706385316061 1.70841591623907 0.887817628006196 4.61568390534511 2.0968734053 1.44805849512373 0.942168500920992 4.42131619282384 0.0578314990790079 1.92399191282133 1.38708035557473 0.942168500920992 4.61568390534511 Gen1_11 1 SU55
58 12.2601806089192 1.33196217627641 1.77412323903098 0.904729709322302 4.90186223028955 2.0693260382 1.43851522000985 0.935959239873739 4.69544347018068 0.0640407601262615 1.89871575099584 1.3779389503878 0.935959239873739 4.90186223028955 Gen1_11 1 SU55
59 12.6196145408711 1.28637615367041 1.65476360873188 0.873765595088383 5.14600621768448 2.0578607089 1.43452455848619 0.933362745603587 4.92930648744661 0.0666372543964133 1.88819570682184 1.37411633671311 0.933362745603587 5.14600621768448 Gen1_11 1 SU55
60 13.0148969204094 1.29469872594984 1.67624479097615 0.87941866732519 5.41450011241327 2.0427803424 1.42925866882101 0.929936533617975 5.18649403078424 0.0700634663820254 1.874358675404 1.36907219510295 0.929936533617975 5.41450011241327 Gen1_11 1 SU55
40 5.04355555859977 1.47222110930139 2.16743499467262 1 0 2.362191217 1.53694216449416 1 0 0 2.16743499467262 1.47222110930139 1 0 Class1_11 1 SU55
41 5.24190344180872 1.46347902049742 2.14177084343609 0.994061972927341 0.134726965912796 2.3526132381 1.53382307913918 0.997970590288277 0.129053576504765 0.00202940971172272 2.1586466940064 1.46923336948437 0.997970590288277 0.134726965912796 Class1_11 1 SU55
42 5.39757325462436 1.4275702969321 2.03795695268281 0.969671123388198 0.240465031908547 2.3578786683 1.53553855969168 0.99908675496391 0.230338983601969 0.000913245036090027 2.1634780038493 1.4708766106813 0.99908675496391 0.240465031908547 Class1_11 1 SU55
43 5.67464974804921 1.43070650886385 2.04692111450539 0.971801382159748 0.428668075374164 2.3243288439 1.52457497155765 0.991953377802876 0.410616745397931 0.00804662219712449 2.13269427095487 1.46037470224421 0.991953377802876 0.428668075374164 Class1_11 1 SU55
44 6.06839543090503 1.38798316235523 1.92649725898161 0.942781728631687 0.696118175340917 2.3089155818 1.51951162608254 0.988658949689652 0.666804448456628 0.0113410503103483 2.11855179027118 1.45552457563285 0.988658949689652 0.696118175340917 Class1_11 1 SU55
45 6.19614293981124 1.38856217960095 1.92810492661814 0.943175023661941 0.782890133777801 2.3116984293 1.52042705490924 0.989254566654203 0.749922415975105 0.0107454333457971 2.12110519958578 1.45640145550112 0.989254566654203 0.782890133777801 Class1_11 1 SU55
46 6.47917915259384 1.39128810527295 1.935682591874 0.945026597216199 0.975141291565447 2.3033136372 1.51766716944131 0.987458867680167 0.934077824891066 0.0125411323198328 2.11341171072264 1.45375778956559 0.987458867680167 0.975141291565447 Class1_11 1 SU55
47 6.6667357331147 1.36931010587908 1.87501016606257 0.930098133512602 1.10253831048868 2.2894982767 1.51310881191671 0.984493006224931 1.05611012048014 0.0155069937750686 2.10073538901074 1.44939138572393 0.984493006224931 1.10253831048868 Class1_11 1 SU55
48 6.87792548946558 1.34849894215596 1.81844939699573 0.915962238033561 1.24598806475222 2.2944871941 1.51475648013138 0.985565049306793 1.19351916633085 0.0144349506932074 2.10531298377973 1.45096967017913 0.985565049306793 1.24598806475222 Class1_11 1 SU55
49 7.09183065801325 1.38918633415489 1.92983867100271 0.943598978019068 1.39128225133618 2.2759639028 1.50862980972802 0.981578776729402 1.33269497495217 0.0184212232705978 2.08831688732013 1.44510099554326 0.981578776729402 1.39128225133618 Class1_11 1 SU55
50 7.24948323053072 1.38963951826055 1.93109799071142 0.943906801417875 1.49836709852484 2.2664528093 1.5054742805176 0.979525655093916 1.43527044991765 0.0204743449060842 2.07958995753513 1.44207834653154 0.979525655093916 1.49836709852484 Class1_11 1 SU55
51 7.50908866927316 1.4396924923396 2.072714472499 0.977905073662996 1.67470300153715 2.2641969615 1.50472487900613 0.979038062568451 1.60418079979271 0.0209619374315491 2.07752009823281 1.44136050252281 0.979038062568451 1.67470300153715 Class1_11 1 SU55
52 7.68124648543277 1.39216042605546 1.93811065187491 0.945619117440908 1.79164047449683 2.2562148733 1.50207019586303 0.977310812705428 1.71619400376143 0.0226891872945717 2.0701961114316 1.43881760881343 0.977310812705428 1.79164047449683 Class1_11 1 SU55
53 7.88708044102022 1.40835670049321 1.98346859582412 0.956620368771584 1.93145232360496 2.2514650238 1.50048826180014 0.976281539061021 1.8501183376385 0.0237184609389787 2.06583787406638 1.43730229042689 0.976281539061021 1.93145232360496 Class1_11 1 SU55
54 8.10765714206484 1.41290363238535 1.99629667440771 0.959708853146257 2.08127812059363 2.246031149 1.49867646575237 0.975102707424003 1.99363492931012 0.0248972925759969 2.06085200742128 1.43556678960656 0.975102707424003 2.08127812059363 Class1_11 1 SU55
55 8.33255295339933 1.39070789881385 1.93406845982324 0.944632494417757 2.23403765509128 2.2419709718 1.49732126539364 0.974220956379601 2.1399617180013 0.0257790436203994 2.05712658075619 1.43426865710584 0.974220956379601 2.23403765509128 Class1_11 1 SU55
56 8.56551458944171 1.38603326956234 1.92108822433367 0.941457272148508 2.392275867117 2.2211343015 1.4903470406251 0.969683228851754 2.29153647561038 0.0303167711482465 2.03800783708478 1.42758811885108 0.969683228851754 2.392275867117 Class1_11 1 SU55
57 8.87788577816112 1.38046941318965 1.90569580075216 0.93767804609507 2.60445268399992 2.2077577162 1.48585252168578 0.966758903497716 2.49477846866366 0.0332410965022837 2.02573411475452 1.42328286533441 0.966758903497716 2.60445268399992 Class1_11 1 SU55
58 9.07523762958933 1.4083823087622 1.98354072763434 0.956637763080651 2.73850309951248 2.2150653082 1.48830954717088 0.968357548874141 2.6231839844907 0.0316424511258592 2.03243921572755 1.42563642480386 0.968357548874141 2.73850309951248 Class1_11 1 SU55
59 9.39942265441153 1.37436833165436 1.88888831105439 0.933533912108171 2.95870441490866 2.191261629 1.48029106225769 0.963140381241921 2.83411256222862 0.0368596187580794 2.01059808494662 1.41795560048495 0.963140381241921 2.95870441490866 Class1_11 1 SU55
60 9.74089610482892 1.42674061774612 2.03558879032657 0.969107567288682 3.19064882071835 2.1701767569 1.47315198024508 0.958495390573088 3.05628972562877 0.0415046094269116 1.99125160303659 1.41111714716978 0.958495390573088 3.19064882071835 Class1_11 1 SU55
40 5.04355555859977 1.47222110930139 2.16743499467262 1 0 2.362191217 1.53694216449416 1 0 0 2.16743499467262 1.47222110930139 1 0 Gen1_10Male 1 SU55
41 5.23484803152034 1.46249446596242 2.13889006297072 0.993393218398028 0.129934608131886 2.3544855187 1.53443328910057 0.998367618865856 0.124463026221631 0.00163238113414355 2.16036461017808 1.46981788333728 0.998367618865856 0.129934608131886 Gen1_10Male 1 SU55
42 5.48080276551697 1.45571823086286 2.11911556766649 0.988790489190604 0.296998327326447 2.3592423308 1.53598252945794 0.999375620593673 0.284491646477215 0.000624379406327091 2.16472923609593 1.47130188475918 0.999375620593673 0.296998327326447 Gen1_10Male 1 SU55
43 5.950830313277 1.48676210062078 2.21046154384233 1.00987690723053 0.616262563377969 2.3326477222 1.52730079624153 0.993726915380834 0.590311578169134 0.00627308461916598 2.14032728043102 1.46298574170462 0.993726915380834 0.616262563377969 Gen1_10Male 1 SU55
44 6.39507917748852 1.50723303646798 2.27175142622049 1.023781704355 0.91801673699006 2.3129423032 1.52083605401766 0.989520678885269 0.879358800943276 0.0104793211147312 2.12224651947572 1.45679323154514 0.989520678885269 0.91801673699006 Gen1_10Male 1 SU55
45 6.863714744539 1.46260805224907 2.13922231450381 0.993470371405768 1.23633547599582 2.292478562 1.51409331350482 0.985133564868484 1.18427305072881 0.0148664351315158 2.10346995791728 1.45033442968072 0.985133564868484 1.23633547599582 Gen1_10Male 1 SU55
46 7.16324983026735 1.46871619470743 2.15712726059587 0.997619301494986 1.43979342387872 2.2730720668 1.50767107380887 0.980954982326923 1.37916332874192 0.0190450176730774 2.08566347531007 1.44418263225607 0.980954982326923 1.43979342387872 Gen1_10Male 1 SU55
47 7.52969336521203 1.45609346536927 2.1202081798911 0.989045365651787 1.68869865464162 2.2473523722 1.49911719761999 0.975389466339077 1.61758709211449 0.0246105336609235 2.06206429937243 1.43598896213461 0.975389466339076 1.68869865464162 Gen1_10Male 1 SU55
48 7.81535632509604 1.44865081537461 2.09858918488552 0.983989976928149 1.88273401935635 2.237158328 1.49571331745091 0.973174756997559 1.80345157451551 0.0268252430024415 2.05271072630971 1.43272842029106 0.973174756997558 1.88273401935635 Gen1_10Male 1 SU55
49 8.19127741960514 1.49318818074584 2.22961094311907 1.01424179514339 2.13807684261439 2.2132878858 1.48771229940469 0.967968954052561 2.04804184160134 0.0320310459474389 2.03080833695603 1.42506432730457 0.967968954052561 2.13807684261439 Gen1_10Male 1 SU55
50 8.5095937051441 1.58821774181055 2.52243559540181 1.07879022503909 2.35429184152172 2.2025462426 1.4840977874116 0.96561719867972 2.25515196772877 0.0343828013202804 2.02095231293713 1.42160202340076 0.96561719867972 2.35429184152172 Gen1_10Male 1 SU55
51 8.82200069125635 1.58382586980582 2.50850438586617 1.07580706444115 2.56649297363326 2.1870277103 1.47886027409624 0.962209449555286 2.45841725208973 0.0377905504447137 2.00671324129428 1.41658506320457 0.962209449555286 2.56649297363326 Gen1_10Male 1 SU55
52 9.09434352584973 1.54353707488847 2.38250670155526 1.0484410698478 2.75148069923557 2.1762990363 1.47522846918706 0.959846442675081 2.63561509393762 0.0401535573249187 1.99686911720023 1.4131061945941 0.959846442675081 2.75148069923557 Gen1_10Male 1 SU55
53 9.36375002270185 1.54486642432509 2.38661226900698 1.04934402486469 2.93447392977005 2.1666241324 1.47194569614507 0.95771053078599 2.81090242945085 0.0422894692140103 1.98799188273587 1.40996166002337 0.95771053078599 2.93447392977005 Gen1_10Male 1 SU55
54 9.52424003707647 1.49870955757141 2.24613033795588 1.01799216714301 3.04348609741298 2.1689508536 1.47273583972143 0.958224631833262 2.91532406487877 0.0417753681667382 1.99012677211969 1.41071853043748 0.958224631833262 3.04348609741298 Gen1_10Male 1 SU55
55 9.65982965498498 1.48270594277472 2.19841691273946 1.00712177906368 3.13558477542531 2.151427758 1.46677461049747 0.954346002330031 3.00354444235351 0.0456539976699691 1.97404840795294 1.40500833020767 0.954346002330031 3.13558477542531 Gen1_10Male 1 SU55
56 9.90276158517214 1.48303046880336 2.19937937139911 1.00734221200448 3.30059526783867 2.1451880338 1.46464604386179 0.952961066263568 3.16160629776959 0.0470389337364322 1.96832313199269 1.40296939809559 0.952961066263568 3.30059526783867 Gen1_10Male 1 SU55
57 10.0317120042167 1.47182067468773 2.16625609843826 0.999728006471903 3.38818429793058 2.1309576261 1.45977999236186 0.949795006009419 3.24550692983208 0.0502049939905806 1.95526598259028 1.39830825735611 0.949795006009419 3.38818429793058 Gen1_10Male 1 SU55
58 10.1387040702114 1.44802521738818 2.09677703019208 0.983565042125571 3.46085820901553 2.1154679562 1.45446483498227 0.94633673835148 3.3151205226311 0.05366326164852 1.94105339372128 1.39321692270848 0.94633673835148 3.46085820901553 Gen1_10Male 1 SU55
59 10.3391436273796 1.44304124096695 2.08236802313144 0.980179697091636 3.59700593567272 2.1064467405 1.451360306919 0.944316800233447 3.44553503125648 0.055683199766553 1.93277595264794 1.39024312717163 0.944316800233447 3.59700593567272 Gen1_10Male 1 SU55
60 10.364063175717 1.41795232688788 2.01058880132676 0.963138157664876 3.61393243413139 2.1121938824 1.45333887390381 0.945604140141561 3.46174875023243 0.0543958598584389 1.93804925837517 1.3921383761592 0.945604140141561 3.61393243413139 Gen1_10Male 1 SU55
