Generation gvNormUnres1 sd zMean AdditGenicVar1 zSdGenic SDGenicSt SDSt zMeanGenic scenario Rep
15 1.33796968141157 2.11432028179066 0.575166090402015 4.1982794165 2.04897033080033 0.85904591976712 0.908903502978346 0.273773439445623 Class 0
16 1.09288015201538 2.29140577019708 0.469807061436521 4.1693569243 2.04190032183258 0.853127840847394 0.985028970877141 0.223623571054784 Class 0
17 1.10915584398281 2.14861149078091 0.476803652052426 4.1268979789 2.03147679752932 0.844439952266149 0.923644599793726 0.226953879828673 Class 0
18 1.08648781816995 2.13354232787553 0.467059126473992 4.0916544681 2.02278384117038 0.837228475575956 0.917166671605834 0.222315580860963 Class 0
19 0.720920263869132 1.82974515498246 0.309909032639655 4.0581466908 2.01448422451009 0.830372162187928 0.786570414730515 0.147513671610441 Class 0
20 0.34498896568691 1.8817010170339 0.14830377503524 3.9909019724 1.99772419828163 0.816612644243416 0.808905188428478 0.0705911479339626 Class 0
21 3.48667204375515 2.05367320968609 1.49884975404162 4.1326708928 2.03289716729598 0.845621197638115 0.882832553957068 0.713437838606565 Class 0
22 3.30979767851904 2.01067555608731 1.42281504372138 4.1037030028 2.02575985812731 0.839693829485591 0.864348732791295 0.677246059381409 Class 0
23 3.32373242213568 1.95990087051988 1.42880530801357 4.1075035011 2.02669768369631 0.840471482003159 0.842521722961084 0.680097366657393 Class 0
24 3.63182858448755 2.06363278916648 1.56124961346129 4.0962441855 2.0239180283549 0.838167616975134 0.887113975629969 0.743139562020589 Class 0
25 4.12728176231685 2.09092810392928 1.77423490843724 4.0775324661 2.01929008963546 0.834338851757835 0.898847679088462 0.844518481483921 Class 0
26 4.0960680851503 2.05329836237789 1.7608167802748 4.0741427938 2.01845059236039 0.833645261867839 0.88267141468482 0.838131583578681 Class 0
27 4.7370941327705 2.00016093552115 2.03638090610767 4.0766760654 2.01907802360384 0.834163616273477 0.859828710187637 0.969297415111556 Class 0
28 4.95338933273884 2.00554513754095 2.12936183554479 4.0545722929 2.01359685461117 0.829640774010297 0.862143269679251 1.0135554290655 Class 0
29 5.38411039431501 2.00603951580206 2.31452010368644 4.0543056448 2.01353064163424 0.829586212858074 0.862355792889284 1.10168895563607 Class 0
30 5.69717936834462 1.94711462156803 2.44910212024277 4.0421112194 2.01050024108429 0.827091007002408 0.837025173283923 1.16574868060074 Class 0
31 6.23017448553937 1.91682634822426 2.67822593523942 4.0484969781 2.01208771630364 0.828397651799391 0.824004857498085 1.27480937791461 Class 0
32 6.49323753073269 1.88443022093515 2.79131141492742 4.0361050454 2.0090059844112 0.825862032282947 0.810078417956453 1.32863696135907 Class 0
33 6.81707089995896 1.9594028578002 2.93052082714654 4.0294456825 2.00734792263324 0.824499402986524 0.842307637370863 1.39489928144785 Class 0
34 6.84812219272138 1.89747714851618 2.94386914953971 4.0221396362 2.00552727136781 0.823004450259228 0.815687028101107 1.40125295248895 Class 0
35 7.254452515158 1.83253261246424 3.11854233250525 4.0151894483 2.00379376391384 0.82158231276794 0.787768686293913 1.48439568095885 Class 0
36 7.40724483146257 1.818990796523 3.18422465732303 4.008582046 2.00214436192798 0.82023031557505 0.781947333657948 1.51565982583147 Class 0
37 7.73763131424545 1.93103281943692 3.32625112044892 4.0041048904 2.0010259594518 0.819314206410132 0.830111931985028 1.58326303462825 Class 0
38 8.00666304551942 1.84493302669161 3.44190241749846 3.9927844793 1.99819530559453 0.816997840108422 0.793099373430915 1.63831192206782 Class 0
39 8.20455108340979 1.85928172904381 3.52697048045236 3.9954883454 1.99887176812321 0.817551101316257 0.799267590206503 1.67880348888739 Class 0
40 8.28084244510524 1.88306711644251 3.55976659298515 3.9794843976 1.99486450607554 0.814276396444608 0.809492446919348 1.69441411802284 Class 0
41 8.57370144035137 1.88335904163527 3.68566074863904 3.9647263157 1.99116205159198 0.811256618868595 0.809617939652214 1.75433850608156 Class 0
42 8.74205396342404 1.89259604245579 3.75803209146436 3.9613133274 1.99030483278316 0.810558258092082 0.813588739381607 1.78878655817158 Class 0
43 9.06336443989319 1.91486795425402 3.89615696314138 3.941147285 1.98523230000925 0.80643191138598 0.823162983561061 1.85453264755869 Class 0
44 9.37001097276964 1.92172232695554 4.02797810221286 3.9296634859 1.98233788388862 0.804082112865779 0.826109539677835 1.91727822181536 Class 0
45 9.60379821361847 1.82144706189676 4.12847850604911 3.9247500974 1.98109820488536 0.803076742349808 0.783003232436235 1.96511543211525 Class 0
46 9.69685181566116 1.83576124406799 4.16848036650032 3.916918531 1.97912064589302 0.801474258452509 0.789156609684589 1.98415592685703 Class 0
47 10.0924506177895 1.82704468505432 4.33854028605231 3.8962293277 1.97388685787712 0.797240863312527 0.785409537356108 2.06510278701537 Class 0
48 10.292983699162 1.84586379956184 4.42474539967311 3.8928760847 1.97303727402703 0.796554727533709 0.793499493852363 2.10613557884299 Class 0
49 10.5891345222628 1.88457096223006 4.55205464550707 3.8823651756 1.97037183688765 0.79440400037155 0.810138919791042 2.16673353600147 Class 0
50 10.6733547518159 1.81299615837719 4.5882592178804 3.8745364006 1.9683842106154 0.792802087646519 0.779370360028768 2.18396655871909 Class 0
51 10.9761086075862 1.82430542872282 4.7184069738376 3.8549006756 1.96339009766271 0.788784253727075 0.784231986491797 2.24591561896294 Class 0
52 11.1763058256248 1.79000954306996 4.80446770660777 3.8481734344 1.96167617980135 0.787407735270148 0.769488879273797 2.28687968691631 Class 0
53 11.427040414485 1.84847197249474 4.91225343240137 3.8201016722 1.95450803840762 0.78166373150427 0.794620694616272 2.33818463928759 Class 0
54 11.6418439305759 1.81341606269299 5.00459311712581 3.8250680133 1.95577810942346 0.782679937105393 0.779550868396792 2.38213742702351 Class 0
55 11.936124240236 1.82890746799206 5.13109826708403 3.8134081402 1.95279495600537 0.780294110575555 0.786210310045082 2.44235264240145 Class 0
56 12.2320493366982 1.8481430881498 5.25831047760396 3.7951828089 1.9481228936851 0.776564869394481 0.794479313891806 2.50290441169852 Class 0
57 12.3911794282088 1.83260272888916 5.32671728372927 3.7906036322 1.94694725973766 0.775627884818236 0.787798827926085 2.53546538305434 Class 0
58 12.5374047993761 1.82502223544981 5.38957661172365 3.7880320657 1.94628673779071 0.775101694565021 0.784540127198167 2.56538580902074 Class 0
59 12.7819199836293 1.80889357115147 5.49468874133483 3.7709948602 1.94190495653109 0.771615565983039 0.777606740801896 2.61541815573123 Class 0
60 12.9119094013266 1.80691236631308 5.55056856148919 3.7669701974 1.94086841321095 0.770792045246617 0.776755060934263 2.64201640415816 Class 0
1 -2.35648148011477e-11 2.32623185504549 0 4.8871420257 2.21068813397548 1 1 0 GenSLO 0
2 -0.0910651940841782 2.19911616857494 -0.0391470840978716 4.8087712463 2.19289107032246 0.983963883392815 0.945355538746133 -0.0186336295490757 GenSLO 0
3 -0.319337634090833 2.5179773536803 -0.137276786651614 4.7746408705 2.18509516280184 0.976980174791649 1.08242750963062 -0.0653424092011177 GenSLO 0
4 -0.473245612325289 2.41879770419553 -0.203438711956109 4.7357004243 2.17616645142324 0.969012236476121 1.03979218535301 -0.0968348392195416 GenSLO 0
5 -0.274988682805139 2.55591726090504 -0.118212069955597 4.7104715152 2.17036207007034 0.963849933238907 1.09873710798061 -0.0562677903231565 GenSLO 0
6 0.0802586451271759 2.39770254986201 0.0345015674068187 4.6673229861 2.16039880255938 0.955020943028863 1.03072380539434 0.0164224089925533 GenSLO 0
7 0.419909515022766 2.41935069658832 0.180510603074912 4.5888184485 2.14215276030912 0.938957457010415 1.04002990559211 0.0859212834082075 GenSLO 0
8 0.357300679938773 2.60786725463859 0.153596331847735 4.530282349 2.12844599391199 0.92697988418929 1.12106935900747 0.0731103532664698 GenSLO 0
9 0.667943931392002 2.36253020466594 0.2871355793563 4.4687988107 2.11395336057823 0.914399210663398 1.01560392595507 0.136673730352638 GenSLO 0
10 0.580064448875394 2.20378137715447 0.249357968183965 4.4065743761 2.099184216809 0.901666935998005 0.947361017507595 0.11869195653586 GenSLO 0
11 1.02232941517266 2.28755024743313 0.439478727358515 4.3715715542 2.09083035041105 0.894504708725719 0.983371559662697 0.20918758035271 GenSLO 0
12 1.19233648084436 2.16269260085928 0.512561324565222 4.3467337338 2.0848821870312 0.889422429498026 0.929697784065892 0.24397418257906 GenSLO 0
13 1.2939778749542 2.09662365834368 0.556254903040378 4.2689720666 2.06614909108709 0.873510948556594 0.901296082673878 0.264771899030789 GenSLO 0
14 1.55534909197091 2.02135919709972 0.66861310003171 4.2115098995 2.05219635987885 0.861753122244646 0.868941413864439 0.318253303017463 GenSLO 0
15 1.33796968141157 2.11432028179066 0.575166090402015 4.1982794165 2.04897033080033 0.85904591976712 0.908903502978346 0.273773439445623 GenSLO 0
16 1.09288015201538 2.29140577019708 0.469807061436521 4.1693569243 2.04190032183258 0.853127840847394 0.985028970877141 0.223623571054784 GenSLO 0
17 1.10915584398281 2.14861149078091 0.476803652052426 4.1268979789 2.03147679752932 0.844439952266149 0.923644599793726 0.226953879828673 GenSLO 0
18 1.08648781816995 2.13354232787553 0.467059126473992 4.0916544681 2.02278384117038 0.837228475575956 0.917166671605834 0.222315580860963 GenSLO 0
19 0.720920263869132 1.82974515498246 0.309909032639655 4.0581466908 2.01448422451009 0.830372162187928 0.786570414730515 0.147513671610441 GenSLO 0
20 0.34498896568691 1.8817010170339 0.14830377503524 3.9909019724 1.99772419828163 0.816612644243416 0.808905188428478 0.0705911479339626 GenSLO 0
21 3.48667204375515 2.05367320968609 1.49884975404162 4.1326708928 2.03289716729598 0.845621197638115 0.882832553957068 0.713437838606565 GenSLO 0
22 3.30979767851904 2.01067555608731 1.42281504372138 4.1037030028 2.02575985812731 0.839693829485591 0.864348732791295 0.677246059381409 GenSLO 0
23 3.32373242213568 1.95990087051988 1.42880530801357 4.1075035011 2.02669768369631 0.840471482003159 0.842521722961084 0.680097366657393 GenSLO 0
24 3.63182858448755 2.06363278916648 1.56124961346129 4.0962441855 2.0239180283549 0.838167616975134 0.887113975629969 0.743139562020589 GenSLO 0
25 4.12728176231685 2.09092810392928 1.77423490843724 4.0775324661 2.01929008963546 0.834338851757835 0.898847679088462 0.844518481483921 GenSLO 0
26 4.0960680851503 2.05329836237789 1.7608167802748 4.0741427938 2.01845059236039 0.833645261867839 0.88267141468482 0.838131583578681 GenSLO 0
27 4.7370941327705 2.00016093552115 2.03638090610767 4.0766760654 2.01907802360384 0.834163616273477 0.859828710187637 0.969297415111556 GenSLO 0
28 4.95338933273884 2.00554513754095 2.12936183554479 4.0545722929 2.01359685461117 0.829640774010297 0.862143269679251 1.0135554290655 GenSLO 0
29 5.38411039431501 2.00603951580206 2.31452010368644 4.0543056448 2.01353064163424 0.829586212858074 0.862355792889284 1.10168895563607 GenSLO 0
30 5.69717936834462 1.94711462156803 2.44910212024277 4.0421112194 2.01050024108429 0.827091007002408 0.837025173283923 1.16574868060074 GenSLO 0
31 6.23017448553937 1.91682634822426 2.67822593523942 4.0484969781 2.01208771630364 0.828397651799391 0.824004857498085 1.27480937791461 GenSLO 0
32 6.49323753073269 1.88443022093515 2.79131141492742 4.0361050454 2.0090059844112 0.825862032282947 0.810078417956453 1.32863696135907 GenSLO 0
33 6.81707089995896 1.9594028578002 2.93052082714654 4.0294456825 2.00734792263324 0.824499402986524 0.842307637370863 1.39489928144785 GenSLO 0
34 6.84812219272138 1.89747714851618 2.94386914953971 4.0221396362 2.00552727136781 0.823004450259228 0.815687028101107 1.40125295248895 GenSLO 0
35 7.254452515158 1.83253261246424 3.11854233250525 4.0151894483 2.00379376391384 0.82158231276794 0.787768686293913 1.48439568095885 GenSLO 0
36 7.40724483146257 1.818990796523 3.18422465732303 4.008582046 2.00214436192798 0.82023031557505 0.781947333657948 1.51565982583147 GenSLO 0
37 7.73763131424545 1.93103281943692 3.32625112044892 4.0041048904 2.0010259594518 0.819314206410132 0.830111931985028 1.58326303462825 GenSLO 0
38 8.00666304551942 1.84493302669161 3.44190241749846 3.9927844793 1.99819530559453 0.816997840108422 0.793099373430915 1.63831192206782 GenSLO 0
39 8.20455108340979 1.85928172904381 3.52697048045236 3.9954883454 1.99887176812321 0.817551101316257 0.799267590206503 1.67880348888739 GenSLO 0
40 8.28084244510524 1.88306711644251 3.55976659298515 3.9794843976 1.99486450607554 0.814276396444608 0.809492446919348 1.69441411802284 GenSLO 0
41 8.63222136862524 1.88264857034003 3.71081728157317 3.9633057845 1.99080531054646 0.810965951809498 0.809312522419747 1.76631276996956 GenSLO 0
42 8.86941831868348 1.93631975715548 3.81278345039842 3.9551375145 1.98875275348647 0.809294572103927 0.832384679521817 1.81484767008314 GenSLO 0
43 9.1531849837336 1.91507772214907 3.93476899729678 3.9396912042 1.98486553806549 0.806133970218659 0.823253158534202 1.87291159856279 GenSLO 0
44 9.61411047412964 1.93274170992505 4.13291153816016 3.9331586264 1.9832192582768 0.804797283507766 0.830846549424138 1.96722551208774 GenSLO 0
45 9.96328177011309 1.88764516859158 4.28301321234458 3.9174898142 1.97926496816369 0.801591153602475 0.811460458895088 2.03867244245057 GenSLO 0
46 10.2809794977413 1.90342730794021 4.41958503640379 3.9079517385 1.97685400029947 0.799639486216947 0.818244881227884 2.10367929634545 GenSLO 0
47 10.5919695982637 1.93667836301187 4.55327338730824 3.896734673 1.97401486139289 0.797344266343857 0.832538836922599 2.16731364519127 GenSLO 0
48 11.004401849443 1.95551899165036 4.73056966595938 3.8825275182 1.97041303238686 0.794437218681791 0.840638041908391 2.2517049415789 GenSLO 0
49 11.507850675626 1.96528605801993 4.94699212835967 3.8747929479 1.96844937651442 0.792854581987517 0.844836706090716 2.35471991915382 GenSLO 0
50 11.9499888042832 1.86103206513054 5.13705836259949 3.8574887323 1.96404906565493 0.78931381818139 0.800020024269742 2.44518958963447 GenSLO 0
51 12.4579546226439 1.81640648147584 5.35542258852951 3.8411121247 1.95987553806358 0.785962860195336 0.780836388916324 2.54912882767779 GenSLO 0
52 12.8353701261588 1.80316864399426 5.5176658759715 3.8338202304 1.95801435908933 0.784470803230007 0.775145710468744 2.62635504732317 GenSLO 0
53 13.3284424440879 1.83766585711344 5.72962768745632 3.8145366404 1.95308387950953 0.780525022669795 0.78997536429038 2.72724679864454 GenSLO 0
54 13.6070258847811 1.80794131595297 5.84938507109328 3.8179369628 1.95395418646395 0.781220791767996 0.777197385562249 2.78425014318173 GenSLO 0
55 13.9669771149652 1.79557794070335 6.00412082084381 3.8035841168 1.95027795885612 0.778283932981301 0.771882620732251 2.8579028482374 GenSLO 0
56 14.3520335896182 1.78048599131812 6.16964880715261 3.7762804155 1.94326540017055 0.772697088736461 0.765394897097779 2.93669255245065 GenSLO 0
57 14.7676440249333 1.83688035096923 6.34831132284879 3.7642487148 1.94016718733206 0.77023517937579 0.789637691094773 3.02173416432308 GenSLO 0
58 15.1696848318592 1.83467879172806 6.52114052990052 3.7638325432 1.94005993288867 0.770150022939203 0.788691285328556 3.10399917827434 GenSLO 0
59 15.4985241231238 1.76157907134972 6.66250188670222 3.728427904 1.93091374846211 0.762905576386634 0.757267194810756 3.17128580295913 GenSLO 0
60 15.8579428511491 1.76748845152272 6.81700872455061 3.7151684744 1.92747723057887 0.760192450897284 0.759807517762736 3.24482954818594 GenSLO 0
1 -2.35648148011477e-11 2.32623185504549 0 4.8871420257 2.21068813397548 1 1 0 OtherCowsGen 0
2 -0.0910651940841782 2.19911616857494 -0.0391470840978716 4.8087712463 2.19289107032246 0.983963883392815 0.945355538746133 -0.0186336295490757 OtherCowsGen 0
3 -0.319337634090833 2.5179773536803 -0.137276786651614 4.7746408705 2.18509516280184 0.976980174791649 1.08242750963062 -0.0653424092011177 OtherCowsGen 0
4 -0.473245612325289 2.41879770419553 -0.203438711956109 4.7357004243 2.17616645142324 0.969012236476121 1.03979218535301 -0.0968348392195416 OtherCowsGen 0
5 -0.274988682805139 2.55591726090504 -0.118212069955597 4.7104715152 2.17036207007034 0.963849933238907 1.09873710798061 -0.0562677903231565 OtherCowsGen 0
6 0.0802586451271759 2.39770254986201 0.0345015674068187 4.6673229861 2.16039880255938 0.955020943028863 1.03072380539434 0.0164224089925533 OtherCowsGen 0
7 0.419909515022766 2.41935069658832 0.180510603074912 4.5888184485 2.14215276030912 0.938957457010415 1.04002990559211 0.0859212834082075 OtherCowsGen 0
8 0.357300679938773 2.60786725463859 0.153596331847735 4.530282349 2.12844599391199 0.92697988418929 1.12106935900747 0.0731103532664698 OtherCowsGen 0
9 0.667943931392002 2.36253020466594 0.2871355793563 4.4687988107 2.11395336057823 0.914399210663398 1.01560392595507 0.136673730352638 OtherCowsGen 0
10 0.580064448875394 2.20378137715447 0.249357968183965 4.4065743761 2.099184216809 0.901666935998005 0.947361017507595 0.11869195653586 OtherCowsGen 0
11 1.02232941517266 2.28755024743313 0.439478727358515 4.3715715542 2.09083035041105 0.894504708725719 0.983371559662697 0.20918758035271 OtherCowsGen 0
12 1.19233648084436 2.16269260085928 0.512561324565222 4.3467337338 2.0848821870312 0.889422429498026 0.929697784065892 0.24397418257906 OtherCowsGen 0
13 1.2939778749542 2.09662365834368 0.556254903040378 4.2689720666 2.06614909108709 0.873510948556594 0.901296082673878 0.264771899030789 OtherCowsGen 0
14 1.55534909197091 2.02135919709972 0.66861310003171 4.2115098995 2.05219635987885 0.861753122244646 0.868941413864439 0.318253303017463 OtherCowsGen 0
15 1.33796968141157 2.11432028179066 0.575166090402015 4.1982794165 2.04897033080033 0.85904591976712 0.908903502978346 0.273773439445623 OtherCowsGen 0
16 1.09288015201538 2.29140577019708 0.469807061436521 4.1693569243 2.04190032183258 0.853127840847394 0.985028970877141 0.223623571054784 OtherCowsGen 0
17 1.10915584398281 2.14861149078091 0.476803652052426 4.1268979789 2.03147679752932 0.844439952266149 0.923644599793726 0.226953879828673 OtherCowsGen 0
18 1.08648781816995 2.13354232787553 0.467059126473992 4.0916544681 2.02278384117038 0.837228475575956 0.917166671605834 0.222315580860963 OtherCowsGen 0
19 0.720920263869132 1.82974515498246 0.309909032639655 4.0581466908 2.01448422451009 0.830372162187928 0.786570414730515 0.147513671610441 OtherCowsGen 0
20 0.34498896568691 1.8817010170339 0.14830377503524 3.9909019724 1.99772419828163 0.816612644243416 0.808905188428478 0.0705911479339626 OtherCowsGen 0
21 3.48667204375515 2.05367320968609 1.49884975404162 4.1326708928 2.03289716729598 0.845621197638115 0.882832553957068 0.713437838606565 OtherCowsGen 0
22 3.30979767851904 2.01067555608731 1.42281504372138 4.1037030028 2.02575985812731 0.839693829485591 0.864348732791295 0.677246059381409 OtherCowsGen 0
23 3.32373242213568 1.95990087051988 1.42880530801357 4.1075035011 2.02669768369631 0.840471482003159 0.842521722961084 0.680097366657393 OtherCowsGen 0
24 3.63182858448755 2.06363278916648 1.56124961346129 4.0962441855 2.0239180283549 0.838167616975134 0.887113975629969 0.743139562020589 OtherCowsGen 0
25 4.12728176231685 2.09092810392928 1.77423490843724 4.0775324661 2.01929008963546 0.834338851757835 0.898847679088462 0.844518481483921 OtherCowsGen 0
26 4.0960680851503 2.05329836237789 1.7608167802748 4.0741427938 2.01845059236039 0.833645261867839 0.88267141468482 0.838131583578681 OtherCowsGen 0
27 4.7370941327705 2.00016093552115 2.03638090610767 4.0766760654 2.01907802360384 0.834163616273477 0.859828710187637 0.969297415111556 OtherCowsGen 0
28 4.95338933273884 2.00554513754095 2.12936183554479 4.0545722929 2.01359685461117 0.829640774010297 0.862143269679251 1.0135554290655 OtherCowsGen 0
29 5.38411039431501 2.00603951580206 2.31452010368644 4.0543056448 2.01353064163424 0.829586212858074 0.862355792889284 1.10168895563607 OtherCowsGen 0
30 5.69717936834462 1.94711462156803 2.44910212024277 4.0421112194 2.01050024108429 0.827091007002408 0.837025173283923 1.16574868060074 OtherCowsGen 0
31 6.23017448553937 1.91682634822426 2.67822593523942 4.0484969781 2.01208771630364 0.828397651799391 0.824004857498085 1.27480937791461 OtherCowsGen 0
32 6.49323753073269 1.88443022093515 2.79131141492742 4.0361050454 2.0090059844112 0.825862032282947 0.810078417956453 1.32863696135907 OtherCowsGen 0
33 6.81707089995896 1.9594028578002 2.93052082714654 4.0294456825 2.00734792263324 0.824499402986524 0.842307637370863 1.39489928144785 OtherCowsGen 0
34 6.84812219272138 1.89747714851618 2.94386914953971 4.0221396362 2.00552727136781 0.823004450259228 0.815687028101107 1.40125295248895 OtherCowsGen 0
35 7.254452515158 1.83253261246424 3.11854233250525 4.0151894483 2.00379376391384 0.82158231276794 0.787768686293913 1.48439568095885 OtherCowsGen 0
36 7.40724483146257 1.818990796523 3.18422465732303 4.008582046 2.00214436192798 0.82023031557505 0.781947333657948 1.51565982583147 OtherCowsGen 0
37 7.73763131424545 1.93103281943692 3.32625112044892 4.0041048904 2.0010259594518 0.819314206410132 0.830111931985028 1.58326303462825 OtherCowsGen 0
38 8.00666304551942 1.84493302669161 3.44190241749846 3.9927844793 1.99819530559453 0.816997840108422 0.793099373430915 1.63831192206782 OtherCowsGen 0
39 8.20455108340979 1.85928172904381 3.52697048045236 3.9954883454 1.99887176812321 0.817551101316257 0.799267590206503 1.67880348888739 OtherCowsGen 0
40 8.28084244510524 1.88306711644251 3.55976659298515 3.9794843976 1.99486450607554 0.814276396444608 0.809492446919348 1.69441411802284 OtherCowsGen 0
41 8.61566399761124 1.86175623850164 3.70369960283531 3.9638485756 1.99094163038498 0.81107701694678 0.80033133174734 1.76292482443269 OtherCowsGen 0
42 8.93416111611301 1.95789867131978 3.84061506885429 3.9520018778 1.98796425465852 0.808652962614473 0.8416610180422 1.82809524854292 OtherCowsGen 0
43 9.40461341402277 1.97492238718284 4.04285299147984 3.9354097141 1.98378671083864 0.805257897848041 0.848979168993549 1.92435852377326 OtherCowsGen 0
44 9.83872501450214 1.99787064267961 4.22946878368378 3.9245569116 1.98104944703559 0.80303721294817 0.858844159642266 2.01318581755693 OtherCowsGen 0
45 10.7325176467087 1.88896980887197 4.61369214915271 3.8945024321 1.97344937409096 0.796887508408798 0.812029894945718 2.19607238551555 OtherCowsGen 0
46 11.1045555802723 1.78845633652081 4.77362372809514 3.8877458853 1.97173676876504 0.795504993481982 0.768821187209579 2.27219825450138 OtherCowsGen 0
47 11.4310969749949 1.80212712087464 4.91399726567452 3.8689927579 1.96697553566383 0.791667755419044 0.774697980756264 2.33901468688772 OtherCowsGen 0
48 11.7417577317681 1.81155695780381 5.04754403836591 3.8547762478 1.96335841042842 0.788758793488894 0.778751676826464 2.40258164588738 OtherCowsGen 0
49 11.8316435000975 1.8693403015188 5.08618411120921 3.8409367522 1.95983079682915 0.785926975725624 0.803591566964525 2.42097394303297 OtherCowsGen 0
50 12.1629663538462 1.90463524400455 5.22861310126457 3.8276403537 1.95643562472676 0.783206285712917 0.818764148497705 2.48876875071534 OtherCowsGen 0
51 12.5151415403764 1.94082506134556 5.38000608720716 3.8215631209 1.95488186878389 0.781962771043599 0.83432141862214 2.56083033285847 OtherCowsGen 0
52 12.9355186090526 1.9620869341412 5.560717682126 3.8093279745 1.95174997745613 0.779459232915249 0.843461467473899 2.64684728642062 OtherCowsGen 0
53 13.7055142723844 1.78310768173528 5.89172323587668 3.7792329887 1.94402494549324 0.773301240034801 0.766521908754624 2.80440269595908 OtherCowsGen 0
54 14.0382179802368 1.72272496391973 6.03474582716773 3.777446144 1.94356531765722 0.772935618432113 0.740564600292626 2.87248005202993 OtherCowsGen 0
55 14.4657504842914 1.75963810273179 6.21853339895567 3.7522809568 1.93708052408773 0.767786353878789 0.756432811680066 2.95996114052834 OtherCowsGen 0
56 14.7140663691586 1.78521779141323 6.32527937284845 3.737666161 1.93330446670978 0.764795895299286 0.767429002204219 3.0107711811536 OtherCowsGen 0
57 14.9166714652725 1.76192830153725 6.41237520367651 3.7237826374 1.92971050611225 0.761955068589731 0.757417321801227 3.05222794566923 OtherCowsGen 0
58 15.5238728496427 1.80795614140555 6.67339879126654 3.6872425745 1.92021940790629 0.75447829326627 0.7772037587243 3.17647262306496 OtherCowsGen 0
59 15.8465038429552 1.80856628061582 6.81209132641205 3.6709831689 1.91598099387755 0.751151316985553 0.777466045223791 3.24248891471678 OtherCowsGen 0
60 16.3003985788013 1.73915850103358 7.00721148817134 3.6555225879 1.91194209846951 0.747987795050095 0.747629045342761 3.33536420531795 OtherCowsGen 0
1 -2.35648148011477e-11 2.32623185504549 0 4.8871420257 2.21068813397548 1 1 0 BmGen 0
2 -0.0910651940841782 2.19911616857494 -0.0391470840978716 4.8087712463 2.19289107032246 0.983963883392815 0.945355538746133 -0.0186336295490757 BmGen 0
3 -0.319337634090833 2.5179773536803 -0.137276786651614 4.7746408705 2.18509516280184 0.976980174791649 1.08242750963062 -0.0653424092011177 BmGen 0
4 -0.473245612325289 2.41879770419553 -0.203438711956109 4.7357004243 2.17616645142324 0.969012236476121 1.03979218535301 -0.0968348392195416 BmGen 0
5 -0.274988682805139 2.55591726090504 -0.118212069955597 4.7104715152 2.17036207007034 0.963849933238907 1.09873710798061 -0.0562677903231565 BmGen 0
6 0.0802586451271759 2.39770254986201 0.0345015674068187 4.6673229861 2.16039880255938 0.955020943028863 1.03072380539434 0.0164224089925533 BmGen 0
7 0.419909515022766 2.41935069658832 0.180510603074912 4.5888184485 2.14215276030912 0.938957457010415 1.04002990559211 0.0859212834082075 BmGen 0
8 0.357300679938773 2.60786725463859 0.153596331847735 4.530282349 2.12844599391199 0.92697988418929 1.12106935900747 0.0731103532664698 BmGen 0
9 0.667943931392002 2.36253020466594 0.2871355793563 4.4687988107 2.11395336057823 0.914399210663398 1.01560392595507 0.136673730352638 BmGen 0
10 0.580064448875394 2.20378137715447 0.249357968183965 4.4065743761 2.099184216809 0.901666935998005 0.947361017507595 0.11869195653586 BmGen 0
