Generation gvNormUnres1 sd zMean AdditGenicVar1 zSdGenic SDGenicSt SDSt zMeanGenic scenario Rep
15 1.33796968141157 2.11432028179066 0.575166090402015 4.1982794165 2.04897033080033 0.85904591976712 0.908903502978346 0.273773439445623 Class 0
16 1.09288015201538 2.29140577019708 0.469807061436521 4.1693569243 2.04190032183258 0.853127840847394 0.985028970877141 0.223623571054784 Class 0
17 1.10915584398281 2.14861149078091 0.476803652052426 4.1268979789 2.03147679752932 0.844439952266149 0.923644599793726 0.226953879828673 Class 0
18 1.08648781816995 2.13354232787553 0.467059126473992 4.0916544681 2.02278384117038 0.837228475575956 0.917166671605834 0.222315580860963 Class 0
19 0.720920263869132 1.82974515498246 0.309909032639655 4.0581466908 2.01448422451009 0.830372162187928 0.786570414730515 0.147513671610441 Class 0
20 0.34498896568691 1.8817010170339 0.14830377503524 3.9909019724 1.99772419828163 0.816612644243416 0.808905188428478 0.0705911479339626 Class 0
21 3.48667204375515 2.05367320968609 1.49884975404162 4.1326708928 2.03289716729598 0.845621197638115 0.882832553957068 0.713437838606565 Class 0
22 3.30979767851904 2.01067555608731 1.42281504372138 4.1037030028 2.02575985812731 0.839693829485591 0.864348732791295 0.677246059381409 Class 0
23 3.32373242213568 1.95990087051988 1.42880530801357 4.1075035011 2.02669768369631 0.840471482003159 0.842521722961084 0.680097366657393 Class 0
24 3.63182858448755 2.06363278916648 1.56124961346129 4.0962441855 2.0239180283549 0.838167616975134 0.887113975629969 0.743139562020589 Class 0
25 4.12728176231685 2.09092810392928 1.77423490843724 4.0775324661 2.01929008963546 0.834338851757835 0.898847679088462 0.844518481483921 Class 0
26 4.0960680851503 2.05329836237789 1.7608167802748 4.0741427938 2.01845059236039 0.833645261867839 0.88267141468482 0.838131583578681 Class 0
27 4.7370941327705 2.00016093552115 2.03638090610767 4.0766760654 2.01907802360384 0.834163616273477 0.859828710187637 0.969297415111556 Class 0
28 4.95338933273884 2.00554513754095 2.12936183554479 4.0545722929 2.01359685461117 0.829640774010297 0.862143269679251 1.0135554290655 Class 0
29 5.38411039431501 2.00603951580206 2.31452010368644 4.0543056448 2.01353064163424 0.829586212858074 0.862355792889284 1.10168895563607 Class 0
30 5.69717936834462 1.94711462156803 2.44910212024277 4.0421112194 2.01050024108429 0.827091007002408 0.837025173283923 1.16574868060074 Class 0
31 6.23017448553937 1.91682634822426 2.67822593523942 4.0484969781 2.01208771630364 0.828397651799391 0.824004857498085 1.27480937791461 Class 0
32 6.49323753073269 1.88443022093515 2.79131141492742 4.0361050454 2.0090059844112 0.825862032282947 0.810078417956453 1.32863696135907 Class 0
33 6.81707089995896 1.9594028578002 2.93052082714654 4.0294456825 2.00734792263324 0.824499402986524 0.842307637370863 1.39489928144785 Class 0
34 6.84812219272138 1.89747714851618 2.94386914953971 4.0221396362 2.00552727136781 0.823004450259228 0.815687028101107 1.40125295248895 Class 0
35 7.254452515158 1.83253261246424 3.11854233250525 4.0151894483 2.00379376391384 0.82158231276794 0.787768686293913 1.48439568095885 Class 0
36 7.40724483146257 1.818990796523 3.18422465732303 4.008582046 2.00214436192798 0.82023031557505 0.781947333657948 1.51565982583147 Class 0
37 7.73763131424545 1.93103281943692 3.32625112044892 4.0041048904 2.0010259594518 0.819314206410132 0.830111931985028 1.58326303462825 Class 0
38 8.00666304551942 1.84493302669161 3.44190241749846 3.9927844793 1.99819530559453 0.816997840108422 0.793099373430915 1.63831192206782 Class 0
39 8.20455108340979 1.85928172904381 3.52697048045236 3.9954883454 1.99887176812321 0.817551101316257 0.799267590206503 1.67880348888739 Class 0
40 8.28084244510524 1.88306711644251 3.55976659298515 3.9794843976 1.99486450607554 0.814276396444608 0.809492446919348 1.69441411802284 Class 0
41 8.58612477824271 1.89118284238245 3.69100129019529 3.957976643 1.98946642168195 0.809875510510274 0.812981233268113 1.75688055168326 Class 0
42 8.60401341641156 1.86997409794494 3.69869125374301 3.9529689421 1.98820746958158 0.808850841926126 0.803864023222388 1.76054089919819 Class 0
43 8.91268801310092 1.96295488180783 3.83138421640701 3.9325818504 1.98307383886733 0.804679264428933 0.843834580611678 1.82370145296686 Class 0
44 9.37515987602887 1.95256173388581 4.03019151152889 3.910766404 1.97756577741424 0.80021541903928 0.839366776639566 1.91833178302396 Class 0
45 10.0304955090974 1.78161509048369 4.31190703857198 3.8632218537 1.9655080395918 0.790486921269013 0.765880273980195 2.05242562143143 Class 0
46 9.85995397665033 1.85558465001612 4.2385946849142 3.8695454294 1.96711601828667 0.791780842269619 0.797678290747953 2.01752965737918 Class 0
47 10.2054494168932 1.91728989882125 4.38711618310173 3.8521367135 1.9626860965269 0.788218695761813 0.824204128519151 2.08822443940639 Class 0
48 10.6259038242559 1.97526850109359 4.56786102435678 3.8283588669 1.95661924423225 0.783353306854562 0.849127956359694 2.17425721789975 Class 0
49 10.9351962666053 1.93263295831225 4.70081958636708 3.8112501745 1.95224234522766 0.779852550725514 0.830799799306533 2.23754419436226 Class 0
50 11.391769418254 1.97750188681011 4.89709114487851 3.7783032849 1.9437858125061 0.773111005375135 0.85008804368361 2.33096753856788 Class 0
51 11.841501439725 1.80543469487866 5.09042183996618 3.7450431757 1.9352114033614 0.766305369478921 0.776119839887307 2.42299106051711 Class 0
52 11.9554226857311 1.76453833580766 5.13939427827193 3.7248838578 1.92999581807837 0.762180398730375 0.758539322716461 2.44630146267179 Class 0
53 12.1194966334722 1.76585066127518 5.20992634814501 3.702491499 1.92418593150454 0.757598506351917 0.759103464878247 2.47987403880693 Class 0
54 12.5614673249464 1.74618956547671 5.39992060452817 3.6870076654 1.92015823967714 0.754430226502758 0.750651557663655 2.57030944853106 Class 0
55 12.7954005786501 1.79904998065015 5.50048377633597 3.6440850536 1.90894867757098 0.745647463166992 0.773375180443899 2.61817653577213 Class 0
56 13.0622268886491 1.78810025885626 5.61518700740914 3.6130331284 1.90079802409409 0.739293662717423 0.768668116627306 2.67277415306991 Class 0
57 13.3631815968809 1.69374563064403 5.74456134624774 3.5715456379 1.88985333766935 0.730804551846114 0.728106971353854 2.73435507432187 Class 0
58 13.811215815696 1.73354490585557 5.93716219033097 3.575198499 1.89081953104996 0.731551995051323 0.745215874374512 2.82603119432391 Class 0
59 13.9378024350246 1.75573781025837 5.99157921632691 3.5321059341 1.87938977705531 0.722734456155709 0.754756154873495 2.85193316702348 Class 0
60 14.3156057935973 1.6828317600328 6.15398923480951 3.5176734785 1.87554618138291 0.719781307766711 0.723415319235192 2.92923874901516 Class 0
1 -2.35648148011477e-11 2.32623185504549 0 4.8871420257 2.21068813397548 1 1 0 GenSLO 0
2 -0.0910651940841782 2.19911616857494 -0.0391470840978716 4.8087712463 2.19289107032246 0.983963883392815 0.945355538746133 -0.0186336295490757 GenSLO 0
3 -0.319337634090833 2.5179773536803 -0.137276786651614 4.7746408705 2.18509516280184 0.976980174791649 1.08242750963062 -0.0653424092011177 GenSLO 0
4 -0.473245612325289 2.41879770419553 -0.203438711956109 4.7357004243 2.17616645142324 0.969012236476121 1.03979218535301 -0.0968348392195416 GenSLO 0
5 -0.274988682805139 2.55591726090504 -0.118212069955597 4.7104715152 2.17036207007034 0.963849933238907 1.09873710798061 -0.0562677903231565 GenSLO 0
6 0.0802586451271759 2.39770254986201 0.0345015674068187 4.6673229861 2.16039880255938 0.955020943028863 1.03072380539434 0.0164224089925533 GenSLO 0
7 0.419909515022766 2.41935069658832 0.180510603074912 4.5888184485 2.14215276030912 0.938957457010415 1.04002990559211 0.0859212834082075 GenSLO 0
8 0.357300679938773 2.60786725463859 0.153596331847735 4.530282349 2.12844599391199 0.92697988418929 1.12106935900747 0.0731103532664698 GenSLO 0
9 0.667943931392002 2.36253020466594 0.2871355793563 4.4687988107 2.11395336057823 0.914399210663398 1.01560392595507 0.136673730352638 GenSLO 0
10 0.580064448875394 2.20378137715447 0.249357968183965 4.4065743761 2.099184216809 0.901666935998005 0.947361017507595 0.11869195653586 GenSLO 0
11 1.02232941517266 2.28755024743313 0.439478727358515 4.3715715542 2.09083035041105 0.894504708725719 0.983371559662697 0.20918758035271 GenSLO 0
12 1.19233648084436 2.16269260085928 0.512561324565222 4.3467337338 2.0848821870312 0.889422429498026 0.929697784065892 0.24397418257906 GenSLO 0
13 1.2939778749542 2.09662365834368 0.556254903040378 4.2689720666 2.06614909108709 0.873510948556594 0.901296082673878 0.264771899030789 GenSLO 0
14 1.55534909197091 2.02135919709972 0.66861310003171 4.2115098995 2.05219635987885 0.861753122244646 0.868941413864439 0.318253303017463 GenSLO 0
15 1.33796968141157 2.11432028179066 0.575166090402015 4.1982794165 2.04897033080033 0.85904591976712 0.908903502978346 0.273773439445623 GenSLO 0
16 1.09288015201538 2.29140577019708 0.469807061436521 4.1693569243 2.04190032183258 0.853127840847394 0.985028970877141 0.223623571054784 GenSLO 0
17 1.10915584398281 2.14861149078091 0.476803652052426 4.1268979789 2.03147679752932 0.844439952266149 0.923644599793726 0.226953879828673 GenSLO 0
18 1.08648781816995 2.13354232787553 0.467059126473992 4.0916544681 2.02278384117038 0.837228475575956 0.917166671605834 0.222315580860963 GenSLO 0
19 0.720920263869132 1.82974515498246 0.309909032639655 4.0581466908 2.01448422451009 0.830372162187928 0.786570414730515 0.147513671610441 GenSLO 0
20 0.34498896568691 1.8817010170339 0.14830377503524 3.9909019724 1.99772419828163 0.816612644243416 0.808905188428478 0.0705911479339626 GenSLO 0
21 3.48667204375515 2.05367320968609 1.49884975404162 4.1326708928 2.03289716729598 0.845621197638115 0.882832553957068 0.713437838606565 GenSLO 0
22 3.30979767851904 2.01067555608731 1.42281504372138 4.1037030028 2.02575985812731 0.839693829485591 0.864348732791295 0.677246059381409 GenSLO 0
23 3.32373242213568 1.95990087051988 1.42880530801357 4.1075035011 2.02669768369631 0.840471482003159 0.842521722961084 0.680097366657393 GenSLO 0
24 3.63182858448755 2.06363278916648 1.56124961346129 4.0962441855 2.0239180283549 0.838167616975134 0.887113975629969 0.743139562020589 GenSLO 0
25 4.12728176231685 2.09092810392928 1.77423490843724 4.0775324661 2.01929008963546 0.834338851757835 0.898847679088462 0.844518481483921 GenSLO 0
26 4.0960680851503 2.05329836237789 1.7608167802748 4.0741427938 2.01845059236039 0.833645261867839 0.88267141468482 0.838131583578681 GenSLO 0
27 4.7370941327705 2.00016093552115 2.03638090610767 4.0766760654 2.01907802360384 0.834163616273477 0.859828710187637 0.969297415111556 GenSLO 0
28 4.95338933273884 2.00554513754095 2.12936183554479 4.0545722929 2.01359685461117 0.829640774010297 0.862143269679251 1.0135554290655 GenSLO 0
29 5.38411039431501 2.00603951580206 2.31452010368644 4.0543056448 2.01353064163424 0.829586212858074 0.862355792889284 1.10168895563607 GenSLO 0
30 5.69717936834462 1.94711462156803 2.44910212024277 4.0421112194 2.01050024108429 0.827091007002408 0.837025173283923 1.16574868060074 GenSLO 0
31 6.23017448553937 1.91682634822426 2.67822593523942 4.0484969781 2.01208771630364 0.828397651799391 0.824004857498085 1.27480937791461 GenSLO 0
32 6.49323753073269 1.88443022093515 2.79131141492742 4.0361050454 2.0090059844112 0.825862032282947 0.810078417956453 1.32863696135907 GenSLO 0
33 6.81707089995896 1.9594028578002 2.93052082714654 4.0294456825 2.00734792263324 0.824499402986524 0.842307637370863 1.39489928144785 GenSLO 0
34 6.84812219272138 1.89747714851618 2.94386914953971 4.0221396362 2.00552727136781 0.823004450259228 0.815687028101107 1.40125295248895 GenSLO 0
35 7.254452515158 1.83253261246424 3.11854233250525 4.0151894483 2.00379376391384 0.82158231276794 0.787768686293913 1.48439568095885 GenSLO 0
36 7.40724483146257 1.818990796523 3.18422465732303 4.008582046 2.00214436192798 0.82023031557505 0.781947333657948 1.51565982583147 GenSLO 0
37 7.73763131424545 1.93103281943692 3.32625112044892 4.0041048904 2.0010259594518 0.819314206410132 0.830111931985028 1.58326303462825 GenSLO 0
38 8.00666304551942 1.84493302669161 3.44190241749846 3.9927844793 1.99819530559453 0.816997840108422 0.793099373430915 1.63831192206782 GenSLO 0
39 8.20455108340979 1.85928172904381 3.52697048045236 3.9954883454 1.99887176812321 0.817551101316257 0.799267590206503 1.67880348888739 GenSLO 0
40 8.28084244510524 1.88306711644251 3.55976659298515 3.9794843976 1.99486450607554 0.814276396444608 0.809492446919348 1.69441411802284 GenSLO 0
41 8.57208231522293 1.88863332259391 3.68496471951154 3.9568262692 1.98917728450734 0.809640122671338 0.811885246304042 1.75400720301733 GenSLO 0
42 8.65368036410644 1.90560109703016 3.72004206947841 3.9499464657 1.98744722337475 0.808232387135145 0.819179349168054 1.77070367888286 GenSLO 0
43 8.8417778765276 1.91521171612834 3.80090138365777 3.9436173237 1.98585430575861 0.806937327166207 0.823310759834336 1.80919192240678 GenSLO 0
44 9.37249715168407 1.99288696823235 4.02904686021694 3.9186774734 1.97956497074484 0.801834170726544 0.856701778848858 1.91778694018314 GenSLO 0
45 10.0555063104198 1.8044015999592 4.32265867593269 3.8703370733 1.96731722741911 0.791942827310332 0.775675733287522 2.05754329576765 GenSLO 0
46 9.9336698178695 1.82598092940801 4.27028363331342 3.852883567 1.96287635041029 0.788371515855044 0.784952250330314 2.03261328720444 GenSLO 0
47 9.82900236800712 1.8403580633484 4.22528921470663 3.8156390205 1.95336607437009 0.780750590106592 0.791132689270309 2.01119638355974 GenSLO 0
48 10.2305161993575 1.88957050374285 4.39789188562246 3.804264965 1.95045250262599 0.778423247164605 0.812288121514828 2.09335356852365 GenSLO 0
49 10.6840386493036 1.95274972984054 4.59285200920709 3.7681655058 1.94117632012138 0.771036627539032 0.83944759229615 2.18615268251732 GenSLO 0
50 10.7185872221909 1.99093760508196 4.6077037415537 3.7721055236 1.94219090812412 0.771842828336815 0.855863787078538 2.19322196200738 GenSLO 0
51 11.0029605736576 2.07020802067163 4.72995009066543 3.7516698551 1.93692277984952 0.767661311124396 0.889940534595228 2.25141002979246 GenSLO 0
52 11.4443199193569 2.00967805712776 4.91968154187137 3.7254736133 1.93014859876125 0.762301073655904 0.863919928174339 2.34172034681993 GenSLO 0
1 -2.35648148011477e-11 2.32623185504549 0 4.8871420257 2.21068813397548 1 1 0 OtherCowsGen 0
2 -0.0910651940841782 2.19911616857494 -0.0391470840978716 4.8087712463 2.19289107032246 0.983963883392815 0.945355538746133 -0.0186336295490757 OtherCowsGen 0
3 -0.319337634090833 2.5179773536803 -0.137276786651614 4.7746408705 2.18509516280184 0.976980174791649 1.08242750963062 -0.0653424092011177 OtherCowsGen 0
4 -0.473245612325289 2.41879770419553 -0.203438711956109 4.7357004243 2.17616645142324 0.969012236476121 1.03979218535301 -0.0968348392195416 OtherCowsGen 0
5 -0.274988682805139 2.55591726090504 -0.118212069955597 4.7104715152 2.17036207007034 0.963849933238907 1.09873710798061 -0.0562677903231565 OtherCowsGen 0
6 0.0802586451271759 2.39770254986201 0.0345015674068187 4.6673229861 2.16039880255938 0.955020943028863 1.03072380539434 0.0164224089925533 OtherCowsGen 0
7 0.419909515022766 2.41935069658832 0.180510603074912 4.5888184485 2.14215276030912 0.938957457010415 1.04002990559211 0.0859212834082075 OtherCowsGen 0
8 0.357300679938773 2.60786725463859 0.153596331847735 4.530282349 2.12844599391199 0.92697988418929 1.12106935900747 0.0731103532664698 OtherCowsGen 0
9 0.667943931392002 2.36253020466594 0.2871355793563 4.4687988107 2.11395336057823 0.914399210663398 1.01560392595507 0.136673730352638 OtherCowsGen 0
10 0.580064448875394 2.20378137715447 0.249357968183965 4.4065743761 2.099184216809 0.901666935998005 0.947361017507595 0.11869195653586 OtherCowsGen 0
11 1.02232941517266 2.28755024743313 0.439478727358515 4.3715715542 2.09083035041105 0.894504708725719 0.983371559662697 0.20918758035271 OtherCowsGen 0
12 1.19233648084436 2.16269260085928 0.512561324565222 4.3467337338 2.0848821870312 0.889422429498026 0.929697784065892 0.24397418257906 OtherCowsGen 0
13 1.2939778749542 2.09662365834368 0.556254903040378 4.2689720666 2.06614909108709 0.873510948556594 0.901296082673878 0.264771899030789 OtherCowsGen 0
14 1.55534909197091 2.02135919709972 0.66861310003171 4.2115098995 2.05219635987885 0.861753122244646 0.868941413864439 0.318253303017463 OtherCowsGen 0
15 1.33796968141157 2.11432028179066 0.575166090402015 4.1982794165 2.04897033080033 0.85904591976712 0.908903502978346 0.273773439445623 OtherCowsGen 0
16 1.09288015201538 2.29140577019708 0.469807061436521 4.1693569243 2.04190032183258 0.853127840847394 0.985028970877141 0.223623571054784 OtherCowsGen 0
17 1.10915584398281 2.14861149078091 0.476803652052426 4.1268979789 2.03147679752932 0.844439952266149 0.923644599793726 0.226953879828673 OtherCowsGen 0
18 1.08648781816995 2.13354232787553 0.467059126473992 4.0916544681 2.02278384117038 0.837228475575956 0.917166671605834 0.222315580860963 OtherCowsGen 0
19 0.720920263869132 1.82974515498246 0.309909032639655 4.0581466908 2.01448422451009 0.830372162187928 0.786570414730515 0.147513671610441 OtherCowsGen 0
20 0.34498896568691 1.8817010170339 0.14830377503524 3.9909019724 1.99772419828163 0.816612644243416 0.808905188428478 0.0705911479339626 OtherCowsGen 0
21 3.48667204375515 2.05367320968609 1.49884975404162 4.1326708928 2.03289716729598 0.845621197638115 0.882832553957068 0.713437838606565 OtherCowsGen 0
22 3.30979767851904 2.01067555608731 1.42281504372138 4.1037030028 2.02575985812731 0.839693829485591 0.864348732791295 0.677246059381409 OtherCowsGen 0
23 3.32373242213568 1.95990087051988 1.42880530801357 4.1075035011 2.02669768369631 0.840471482003159 0.842521722961084 0.680097366657393 OtherCowsGen 0
24 3.63182858448755 2.06363278916648 1.56124961346129 4.0962441855 2.0239180283549 0.838167616975134 0.887113975629969 0.743139562020589 OtherCowsGen 0
25 4.12728176231685 2.09092810392928 1.77423490843724 4.0775324661 2.01929008963546 0.834338851757835 0.898847679088462 0.844518481483921 OtherCowsGen 0
26 4.0960680851503 2.05329836237789 1.7608167802748 4.0741427938 2.01845059236039 0.833645261867839 0.88267141468482 0.838131583578681 OtherCowsGen 0
27 4.7370941327705 2.00016093552115 2.03638090610767 4.0766760654 2.01907802360384 0.834163616273477 0.859828710187637 0.969297415111556 OtherCowsGen 0
28 4.95338933273884 2.00554513754095 2.12936183554479 4.0545722929 2.01359685461117 0.829640774010297 0.862143269679251 1.0135554290655 OtherCowsGen 0
29 5.38411039431501 2.00603951580206 2.31452010368644 4.0543056448 2.01353064163424 0.829586212858074 0.862355792889284 1.10168895563607 OtherCowsGen 0
30 5.69717936834462 1.94711462156803 2.44910212024277 4.0421112194 2.01050024108429 0.827091007002408 0.837025173283923 1.16574868060074 OtherCowsGen 0
31 6.23017448553937 1.91682634822426 2.67822593523942 4.0484969781 2.01208771630364 0.828397651799391 0.824004857498085 1.27480937791461 OtherCowsGen 0
32 6.49323753073269 1.88443022093515 2.79131141492742 4.0361050454 2.0090059844112 0.825862032282947 0.810078417956453 1.32863696135907 OtherCowsGen 0
33 6.81707089995896 1.9594028578002 2.93052082714654 4.0294456825 2.00734792263324 0.824499402986524 0.842307637370863 1.39489928144785 OtherCowsGen 0
34 6.84812219272138 1.89747714851618 2.94386914953971 4.0221396362 2.00552727136781 0.823004450259228 0.815687028101107 1.40125295248895 OtherCowsGen 0
35 7.254452515158 1.83253261246424 3.11854233250525 4.0151894483 2.00379376391384 0.82158231276794 0.787768686293913 1.48439568095885 OtherCowsGen 0
36 7.40724483146257 1.818990796523 3.18422465732303 4.008582046 2.00214436192798 0.82023031557505 0.781947333657948 1.51565982583147 OtherCowsGen 0
37 7.73763131424545 1.93103281943692 3.32625112044892 4.0041048904 2.0010259594518 0.819314206410132 0.830111931985028 1.58326303462825 OtherCowsGen 0
38 8.00666304551942 1.84493302669161 3.44190241749846 3.9927844793 1.99819530559453 0.816997840108422 0.793099373430915 1.63831192206782 OtherCowsGen 0
39 8.20455108340979 1.85928172904381 3.52697048045236 3.9954883454 1.99887176812321 0.817551101316257 0.799267590206503 1.67880348888739 OtherCowsGen 0
40 8.28084244510524 1.88306711644251 3.55976659298515 3.9794843976 1.99486450607554 0.814276396444608 0.809492446919348 1.69441411802284 OtherCowsGen 0
41 8.56044293585791 1.88295115440433 3.67996118586128 3.957241075 1.9892815474437 0.809724999639885 0.809442597185785 1.75162556988618 OtherCowsGen 0
42 8.47709350886585 1.82075036989564 3.64413095388708 3.947497568 1.98683103660075 0.807731297196052 0.782703738643469 1.7345707295411 OtherCowsGen 0
43 8.66987672009775 1.82804731442287 3.72700455516365 3.9402869019 1.9850155923569 0.806255861028639 0.785840547432072 1.77401775404297 OtherCowsGen 0
44 9.1256645312638 1.92667998331098 3.92293851169402 3.9133316079 1.97821424721894 0.800740307386398 0.828240735820078 1.8672804030041 OtherCowsGen 0
45 9.40664608171272 1.9167562049001 4.04372679418594 3.8590332295 1.96444221841723 0.789629850985814 0.823974704302475 1.92477444532399 OtherCowsGen 0
46 9.34098836743165 1.87439506266905 4.01550187149018 3.8430396517 1.9603672236854 0.786357268008709 0.805764506493012 1.91133965788876 OtherCowsGen 0
47 9.50514143399135 1.90648478052286 4.08606795294232 3.8303818301 1.9571361296803 0.783767242686458 0.819559226819021 1.94492842320323 OtherCowsGen 0
48 9.62053319007716 1.89933618502054 4.13567253377356 3.7696524632 1.94155928655295 0.771340886632011 0.816486190274186 1.96853971902377 OtherCowsGen 0
49 9.56928362403789 1.83665221054932 4.11364138243836 3.7445096429 1.93507354973913 0.766196198761722 0.789539618144986 1.95805310624072 OtherCowsGen 0
50 10.0446609321217 1.79812682577407 4.31799646727341 3.706004184 1.92509848683126 0.758317266924359 0.772978334843974 2.05532412999734 OtherCowsGen 0
51 9.64730876063791 2.05196679324034 4.14718280971732 3.6579628819 1.91258016352256 0.748487124512421 0.882099000058711 1.97401849791334 OtherCowsGen 0
52 9.97493220825165 1.98239527399304 4.28802149993779 3.6214728743 1.90301678245359 0.741020591432737 0.852191611809167 2.04105633841212 OtherCowsGen 0
53 10.2131128558293 2.01776446209743 4.39041054042017 3.6113109346 1.90034495147592 0.738941269889275 0.867396110031336 2.08979252130288 OtherCowsGen 0
54 10.2982700494957 2.10700861072869 4.42701789470504 3.5711351601 1.88974473411093 0.730720560466727 0.905760363550474 2.10721726427507 OtherCowsGen 0
55 10.3542534541844 2.07925178083955 4.45108402747994 3.5339506938 1.87988049987227 0.723111928242728 0.893828264078559 2.11867250834089 OtherCowsGen 0
56 10.3956598026081 2.11119213472396 4.46888377875319 3.5110407544 1.87377713573413 0.718424129263381 0.907558775856708 2.12714501603679 OtherCowsGen 0
57 10.4378908575581 2.19730508028066 4.487038054673 3.4741596376 1.86390977185056 0.710877567979495 0.944576988538272 2.13578627400062 OtherCowsGen 0
58 10.6939604620097 2.21742987083255 4.59711719570795 3.4556968553 1.85895047144888 0.707099739914972 0.95322822874386 2.18818286961928 OtherCowsGen 0
59 11.1744212915239 2.40831549326072 4.80365758353395 3.4363091064 1.85372843383274 0.70313264650986 1.03528609499401 2.28649407624837 OtherCowsGen 0
60 12.3411224036309 1.94584393539823 5.3051987818356 3.3841808781 1.83961432862978 0.692466243113791 0.836478931013599 2.52522278639668 OtherCowsGen 0
1 -2.35648148011477e-11 2.32623185504549 0 4.8871420257 2.21068813397548 1 1 0 BmGen 0
2 -0.0910651940841782 2.19911616857494 -0.0391470840978716 4.8087712463 2.19289107032246 0.983963883392815 0.945355538746133 -0.0186336295490757 BmGen 0
3 -0.319337634090833 2.5179773536803 -0.137276786651614 4.7746408705 2.18509516280184 0.976980174791649 1.08242750963062 -0.0653424092011177 BmGen 0
4 -0.473245612325289 2.41879770419553 -0.203438711956109 4.7357004243 2.17616645142324 0.969012236476121 1.03979218535301 -0.0968348392195416 BmGen 0
5 -0.274988682805139 2.55591726090504 -0.118212069955597 4.7104715152 2.17036207007034 0.963849933238907 1.09873710798061 -0.0562677903231565 BmGen 0
6 0.0802586451271759 2.39770254986201 0.0345015674068187 4.6673229861 2.16039880255938 0.955020943028863 1.03072380539434 0.0164224089925533 BmGen 0
7 0.419909515022766 2.41935069658832 0.180510603074912 4.5888184485 2.14215276030912 0.938957457010415 1.04002990559211 0.0859212834082075 BmGen 0
8 0.357300679938773 2.60786725463859 0.153596331847735 4.530282349 2.12844599391199 0.92697988418929 1.12106935900747 0.0731103532664698 BmGen 0
9 0.667943931392002 2.36253020466594 0.2871355793563 4.4687988107 2.11395336057823 0.914399210663398 1.01560392595507 0.136673730352638 BmGen 0
10 0.580064448875394 2.20378137715447 0.249357968183965 4.4065743761 2.099184216809 0.901666935998005 0.947361017507595 0.11869195653586 BmGen 0
11 1.02232941517266 2.28755024743313 0.439478727358515 4.3715715542 2.09083035041105 0.894504708725719 0.983371559662697 0.20918758035271 BmGen 0
12 1.19233648084436 2.16269260085928 0.512561324565222 4.3467337338 2.0848821870312 0.889422429498026 0.929697784065892 0.24397418257906 BmGen 0
13 1.2939778749542 2.09662365834368 0.556254903040378 4.2689720666 2.06614909108709 0.873510948556594 0.901296082673878 0.264771899030789 BmGen 0
14 1.55534909197091 2.02135919709972 0.66861310003171 4.2115098995 2.05219635987885 0.861753122244646 0.868941413864439 0.318253303017463 BmGen 0
15 1.33796968141157 2.11432028179066 0.575166090402015 4.1982794165 2.04897033080033 0.85904591976712 0.908903502978346 0.273773439445623 BmGen 0
16 1.09288015201538 2.29140577019708 0.469807061436521 4.1693569243 2.04190032183258 0.853127840847394 0.985028970877141 0.223623571054784 BmGen 0
17 1.10915584398281 2.14861149078091 0.476803652052426 4.1268979789 2.03147679752932 0.844439952266149 0.923644599793726 0.226953879828673 BmGen 0
18 1.08648781816995 2.13354232787553 0.467059126473992 4.0916544681 2.02278384117038 0.837228475575956 0.917166671605834 0.222315580860963 BmGen 0
